BX26,2006,2879	
QN21,2006,1037	
BK46,2007,575	
BK91,2007,2674	
BX98,2007,131	
MN33,2007,4977	
QN48,2007,635	
SI05,2007,1895	
BK81,2008,6699	
BX06,2008,2015	
MN23,2008,7143	
QN01,2008,2700	
QN38,2008,1242	
MN11,2009,5692	
QN26,2009,2222	
QN71,2009,1066	
MN11,2010,5351	
QN26,2010,2300	
QN71,2010,1155	
BK96,2011,3254	
MN01,2011,2737	
QN61,2011,4633	
QN98,2011,90	
BX09,2012,4358	
BK29,2013,1806	
BX44,2013,3662	
QN76,2013,2279	
BK17,2014,2704	
BK99,2014,876	
MN04,2014,3526	
QN19,2014,1178	
BX22,2015,700	
BX59,2015,1703	
QN54,2015,3058	
SI11,2015,812	
SI48,2015,450	
BX27,2006,3741	
QN22,2006,3164	
BX17,2007,4855	
BX62,2007,1972	
BX99,2007,1330	
MN34,2007,7639	
QN12,2007,2284	
QN49,2007,1084	
BK37,2008,3764	
BK82,2008,8707	
BX07,2008,2109	
BX52,2008,2277	
MN24,2008,5771	
QN02,2008,1430	
BK25,2009,1594	
BX40,2009,3071	
MN12,2009,5757	
QN27,2009,1239	
QN72,2009,1499	
BK25,2010,1349	
BX40,2010,3134	
MN12,2010,5604	
QN27,2010,1279	
QN72,2010,1534	
BK60,2011,4812	
BX30,2011,1996	
QN17,2011,2165	
QN62,2011,585	
QN99,2011,768	
BK85,2012,3556	
BX55,2012,3242	
MN27,2012,3496	
QN05,2012,1013	
QN50,2012,815	
BK75,2013,5090	
MN17,2013,13922	
MN99,2013,1155	
BK63,2014,2365	
BX33,2014,3027	
MN50,2014,162	
SI22,2014,2937	
MN40,2015,2480	
QN55,2015,3724	
SI12,2015,2449	
BK21,2006,3039	
BK58,2006,3609	
BX28,2006,2430	
QN23,2006,892	
SI99,2006,9	
BK93,2007,662	
BX63,2007,3646	
MN35,2007,3097	
SI07,2007,1029	
BK38,2008,4827	
BK83,2008,3131	
BX08,2008,3108	
MN25,2008,3009	
QN03,2008,1398	
BK26,2009,1308	
BX41,2009,4689	
MN13,2009,7299	
NA,2009,17966	
QN28,2009,4523	
BK26,2010,1245	
BX41,2010,4360	
MN13,2010,6966	
QN28,2010,4759	
BK61,2011,10116	
BX31,2011,1487	
MN03,2011,7430	
QN18,2011,1147	
QN63,2011,1619	
MN28,2012,4776	
QN06,2012,949	
QN51,2012,1051	
SI45,2012,1245	
BK76,2013,1529	
BX46,2013,1360	
QN41,2013,410	
SI35,2013,932	
BK19,2014,1415	
BK64,2014,832	
BX34,2014,4854	
MN06,2014,1980	
QN66,2014,1094	
BK09,2015,963	
QN56,2015,1031	
BX29,2006,1654	
MN36,2007,5276	
SI08,2007,1266	
BX09,2008,4722	
BK27,2009,1240	
BK72,2009,767	
MN14,2009,2551	
QN29,2009,3570	
BK27,2010,1060	
BK72,2010,844	
MN14,2010,2725	
QN29,2010,3839	
BK17,2011,2725	
BK99,2011,1009	
MN04,2011,3656	
QN19,2011,1619	
BK50,2012,4950	
QN07,2012,1032	
QN52,2012,556	
BK40,2013,460	
BK77,2013,3417	
BX10,2013,905	
MN19,2013,2493	
QN42,2013,606	
SI36,2013,959	
BX35,2014,3296	
QN30,2014,1151	
SI24,2014,1590	
QN20,2015,2825	
QN57,2015,886	
SI14,2015,741	
BK23,2006,660	
BX75,2006,2024	
QN25,2006,1695	
QN70,2006,3706	
BK95,2007,2654	
QN15,2007,2838	
QN60,2007,688	
SI54,2007,1478	
BK85,2008,2852	
BX55,2008,3373	
MN27,2008,3498	
QN05,2008,992	
QN50,2008,993	
BK28,2009,2768	
BK73,2009,2625	
BX43,2009,2727	
MN15,2009,3706	
SI32,2009,797	
BK28,2010,2544	
BK73,2010,2843	
BX43,2010,2573	
MN15,2010,3827	
SI32,2010,799	
BK63,2011,2470	
BX33,2011,2817	
MN50,2011,179	
SI22,2011,2884	
BK88,2012,2265	
QN08,2012,2737	
QN53,2012,2180	
BK41,2013,980	
BK78,2013,5166	
QN43,2013,694	
SI37,2013,2086	
BX36,2014,3242	
QN31,2014,3314	
QN68,2014,1709	
SI25,2014,609	
BX26,2015,2582	
QN21,2015,736	
MN11,2006,5242	
QN26,2006,2352	
QN71,2006,1269	
BK96,2007,3015	
MN01,2007,2343	
QN61,2007,4478	
QN98,2007,764	
MN28,2008,5128	
QN06,2008,981	
QN51,2008,1253	
SI45,2008,1547	
BK29,2009,1926	
BX44,2009,3909	
QN76,2009,2234	
BK29,2010,1758	
BX44,2010,3867	
QN76,2010,2179	
BK19,2011,1470	
BK64,2011,838	
BX34,2011,4374	
MN06,2011,2165	
QN66,2011,1056	
BX22,2012,709	
BX59,2012,1738	
QN54,2012,3039	
SI11,2012,886	
SI48,2012,566	
BK42,2013,4958	
BK79,2013,3937	
BX49,2013,1402	
QN44,2013,461	
SI01,2013,747	
BK30,2014,1075	
BX37,2014,2006	
MN09,2014,2281	
BX27,2015,3366	
QN22,2015,3309	
BK25,2006,1718	
BX40,2006,3310	
MN12,2006,6139	
QN27,2006,1232	
QN72,2006,1799	
BK60,2007,4767	
BX30,2007,2293	
QN17,2007,2733	
QN62,2007,658	
QN99,2007,726	
BK50,2008,4909	
QN07,2008,984	
QN52,2008,623	
BK75,2009,5351	
MN17,2009,14629	
MN99,2009,1392	
BK75,2010,5710	
MN17,2010,14653	
MN99,2010,1393	
BX35,2011,3399	
QN30,2011,1277	
SI24,2011,1619	
MN40,2012,2720	
NA,2012,19338	
QN55,2012,3917	
SI12,2012,1775	
BK43,2013,1549	
BX13,2013,1758	
QN45,2013,553	
BK31,2014,3207	
BK68,2014,2775	
BX01,2014,3097	
QN33,2014,711	
BK21,2015,2876	
BK58,2015,3091	
BX28,2015,2124	
QN23,2015,664	
SI99,2015,3	
BK26,2006,1454	
BX41,2006,5238	
MN13,2006,8423	
QN28,2006,4684	
BK61,2007,10309	
BX31,2007,1440	
MN03,2007,7792	
QN18,2007,1132	
QN63,2007,1868	
BK88,2008,2490	
QN08,2008,2641	
QN53,2008,2558	
BK76,2009,1417	
BX46,2009,1612	
QN41,2009,536	
SI35,2009,979	
BK76,2010,1378	
BX46,2010,1478	
QN41,2010,536	
SI35,2010,894	
BX36,2011,3787	
QN31,2011,3277	
QN68,2011,1706	
SI25,2011,730	
BK09,2012,838	
QN56,2012,1193	
BK44,2013,1148	
BX14,2013,5096	
MN31,2013,1870	
QN46,2013,1220	
BK32,2014,2944	
BK69,2014,2275	
BX39,2014,6243	
QN34,2014,2030	
SI28,2014,1602	
BX29,2015,1649	
BK27,2006,1343	
BK72,2006,805	
MN14,2006,2659	
QN29,2006,3827	
BK17,2007,3490	
BK99,2007,929	
MN04,2007,4170	
QN19,2007,1307	
BX22,2008,685	
BX59,2008,1923	
QN54,2008,3390	
SI11,2008,978	
SI48,2008,805	
BK40,2009,589	
BK77,2009,3240	
BX10,2009,1044	
MN19,2009,2589	
QN42,2009,724	
SI36,2009,1134	
BK40,2010,600	
BK77,2010,3218	
BX10,2010,1026	
MN19,2010,2491	
QN42,2010,628	
SI36,2010,1025	
BK30,2011,1107	
BX37,2011,2060	
MN09,2011,2609	
QN20,2012,4044	
QN57,2012,944	
SI14,2012,731	
BK45,2013,1947	
BK90,2013,2591	
MN32,2013,1517	
QN10,2013,1065	
QN47,2013,368	
BK33,2014,2165	
BX03,2014,1803	
MN20,2014,2443	
QN35,2014,1195	
BK23,2015,1005	
BX75,2015,1724	
QN25,2015,1460	
QN70,2015,3305	
BK28,2006,3339	
BK73,2006,2734	
BX43,2006,2794	
MN15,2006,4026	
SI32,2006,844	
BK63,2007,2518	
BX33,2007,2942	
MN50,2007,190	
SI22,2007,2959	
MN40,2008,2921	
QN55,2008,3895	
SI12,2008,2139	
BK41,2009,955	
BK78,2009,5049	
QN43,2009,769	
SI37,2009,2057	
BK41,2010,1113	
BK78,2010,5164	
QN43,2010,655	
SI37,2010,2349	
BK31,2011,3271	
BK68,2011,2574	
BX01,2011,2808	
QN33,2011,662	
BX26,2012,2594	
QN21,2012,1204	
BK46,2013,556	
BK91,2013,2732	
BX98,2013,1249	
MN33,2013,4554	
QN48,2013,483	
SI05,2013,1374	
BK34,2014,2354	
MN21,2014,1667	
MN11,2015,4664	
QN26,2015,2148	
QN71,2015,1227	
BK29,2006,2431	
BX44,2006,3627	
QN76,2006,2307	
BK19,2007,1613	
BK64,2007,927	
BX34,2007,4858	
MN06,2007,2462	
NA,2007,22216	
QN66,2007,998	
BK09,2008,942	
QN56,2008,1208	
BK42,2009,5169	
BK79,2009,3891	
BX49,2009,1462	
QN44,2009,465	
SI01,2009,980	
BK42,2010,5104	
BK79,2010,4067	
BX49,2010,1580	
QN44,2010,404	
SI01,2010,945	
BK32,2011,2692	
BK69,2011,2194	
BX39,2011,5909	
QN34,2011,2034	
SI28,2011,1328	
BX27,2012,3773	
QN22,2012,3087	
BX17,2013,3994	
BX62,2013,1835	
BX99,2013,1338	
MN34,2013,7442	
QN12,2013,2312	
QN49,2013,835	
BK35,2014,5746	
BX05,2014,4195	
MN22,2014,2728	
QN37,2014,974	
BK25,2015,1412	
BX40,2015,2459	
MN12,2015,5243	
QN27,2015,902	
QN72,2015,1863	
BK75,2006,5555	
MN17,2006,15108	
MN99,2006,1204	
BX35,2007,3468	
QN30,2007,1113	
SI24,2007,2032	
QN20,2008,3511	
QN57,2008,913	
SI14,2008,858	
BK43,2009,1648	
BX13,2009,2265	
QN45,2009,571	
BK43,2010,1534	
BX13,2010,2242	
QN45,2010,544	
BK33,2011,2372	
BX03,2011,1611	
MN20,2011,2294	
QN35,2011,1244	
BK21,2012,2670	
BK58,2012,3167	
BX28,2012,2290	
QN23,2012,789	
SI99,2012,6	
BK93,2013,517	
BX63,2013,3377	
MN35,2013,2762	
SI07,2013,723	
BK81,2014,6340	
BX06,2014,2415	
MN23,2014,5810	
QN01,2014,2720	
QN38,2014,1047	
BK26,2015,1306	
BX41,2015,4149	
MN13,2015,6696	
QN28,2015,4356	
BK76,2006,1735	
BX46,2006,1636	
QN41,2006,568	
SI35,2006,1165	
BX36,2007,4524	
QN31,2007,3770	
QN68,2007,1803	
SI25,2007,790	
BX26,2008,2893	
QN21,2008,1037	
BK44,2009,1325	
BX14,2009,5562	
MN31,2009,1596	
QN46,2009,1391	
BK44,2010,1274	
BX14,2010,5914	
MN31,2010,1654	
QN46,2010,1286	
BK34,2011,2458	
MN21,2011,1874	
BX29,2012,1441	
MN36,2013,4385	
SI08,2013,1274	
BK37,2014,3315	
BK82,2014,9859	
BX07,2014,1974	
BX52,2014,2094	
MN24,2014,4938	
QN02,2014,1310	
BK27,2015,1190	
BK72,2015,786	
MN14,2015,2463	
QN29,2015,3624	
BK40,2006,698	
BK77,2006,3754	
BX10,2006,982	
MN19,2006,2951	
QN42,2006,763	
SI36,2006,1204	
BK30,2007,1145	
BX37,2007,2299	
MN09,2007,3081	
BX27,2008,4333	
QN22,2008,2969	
BK45,2009,2195	
BK90,2009,2461	
MN32,2009,1681	
QN10,2009,1120	
QN47,2009,448	
BK45,2010,2061	
BK90,2010,2535	
MN32,2010,1690	
QN10,2010,1049	
QN47,2010,380	
BK35,2011,6124	
BX05,2011,4769	
MN22,2011,3147	
QN37,2011,952	
BK23,2012,668	
BX75,2012,1817	
QN25,2012,1485	
QN70,2012,3391	
BK95,2013,2513	
QN15,2013,2952	
QN60,2013,670	
SI54,2013,1261	
BK38,2014,4573	
BK83,2014,3236	
BX08,2014,2452	
MN25,2014,2431	
QN03,2014,1123	
BK28,2015,2551	
BK73,2015,3196	
BX43,2015,2848	
MN15,2015,3908	
SI32,2015,545	
BK41,2006,1126	
BK78,2006,5161	
QN43,2006,831	
SI37,2006,2303	
BK31,2007,3834	
BK68,2007,2495	
BX01,2007,3270	
QN33,2007,709	
BK21,2008,2906	
BK58,2008,3564	
BX28,2008,2705	
QN23,2008,966	
SI99,2008,14	
BK46,2009,672	
BK91,2009,2676	
BX98,2009,137	
MN33,2009,4866	
QN48,2009,581	
SI05,2009,1596	
BK46,2010,537	
BK91,2010,2770	
BX98,2010,122	
MN33,2010,4715	
NA,2010,18584	
QN48,2010,525	
SI05,2010,1503	
BK81,2011,7480	
BX06,2011,1985	
MN23,2011,6287	
QN01,2011,2604	
QN38,2011,1098	
MN11,2012,4903	
QN26,2012,2062	
QN71,2012,1225	
BK96,2013,3267	
MN01,2013,2807	
QN61,2013,5299	
QN98,2013,118	
BX09,2014,3948	
BK29,2015,1907	
BX44,2015,3952	
QN76,2015,1853	
BK42,2006,6121	
BK79,2006,3479	
BX49,2006,1639	
QN44,2006,665	
SI01,2006,1077	
BK32,2007,3015	
BK69,2007,2530	
BX39,2007,6801	
QN34,2007,2127	
SI28,2007,1482	
BX29,2008,1914	
BX17,2009,4072	
BX62,2009,1936	
BX99,2009,1389	
MN34,2009,7509	
QN12,2009,2390	
QN49,2009,1008	
BX17,2010,4054	
BX62,2010,2048	
BX99,2010,1408	
MN34,2010,7695	
QN12,2010,2235	
QN49,2010,945	
BK37,2011,3475	
BK82,2011,9627	
BX07,2011,2060	
BX52,2011,2093	
MN24,2011,5332	
QN02,2011,1176	
BK25,2012,1418	
BX40,2012,2523	
MN12,2012,5273	
QN27,2012,1126	
QN72,2012,1687	
BK60,2013,4715	
BX30,2013,1843	
QN17,2013,2088	
QN62,2013,554	
QN99,2013,825	
BK85,2014,3497	
BX55,2014,3002	
MN27,2014,3221	
QN05,2014,950	
QN50,2014,845	
BK75,2015,4370	
MN17,2015,12763	
MN99,2015,1272	
BK43,2006,1814	
BX13,2006,2294	
QN45,2006,725	
BK33,2007,2477	
BX03,2007,1909	
MN20,2007,2910	
QN35,2007,1578	
BK23,2008,689	
BX75,2008,1915	
QN25,2008,1605	
QN70,2008,3411	
BK93,2009,638	
BX63,2009,3803	
MN35,2009,2979	
SI07,2009,865	
BK93,2010,645	
BX63,2010,4016	
MN35,2010,2813	
SI07,2010,877	
BK38,2011,4968	
BK83,2011,3083	
BX08,2011,2764	
MN25,2011,2719	
QN03,2011,1122	
BK26,2012,1328	
BX41,2012,4426	
MN13,2012,7264	
QN28,2012,4424	
BK61,2013,10126	
BX31,2013,1381	
MN03,2013,6559	
QN18,2013,1278	
QN63,2013,1672	
MN28,2014,4362	
QN06,2014,802	
QN51,2014,1133	
SI45,2014,1051	
BK76,2015,1536	
BX46,2015,1313	
QN41,2015,417	
SI35,2015,835	
BK44,2006,1526	
BX14,2006,5834	
MN31,2006,2347	
QN46,2006,1587	
BK34,2007,2303	
MN21,2007,2122	
MN11,2008,5188	
QN26,2008,2224	
QN71,2008,1192	
MN36,2009,4754	
SI08,2009,1151	
MN36,2010,4483	
SI08,2010,1250	
BX09,2011,4865	
BK27,2012,1118	
BK72,2012,737	
MN14,2012,2764	
QN29,2012,3567	
BK17,2013,2666	
BK99,2013,825	
MN04,2013,3795	
QN19,2013,1230	
BK50,2014,4593	
QN07,2014,915	
QN52,2014,555	
BK40,2015,537	
BK77,2015,3049	
BX10,2015,906	
MN19,2015,2279	
QN42,2015,512	
SI36,2015,929	
BK45,2006,2555	
BK90,2006,2574	
MN32,2006,2335	
QN10,2006,1078	
QN47,2006,390	
BK35,2007,5924	
BX05,2007,4264	
MN22,2007,2979	
QN37,2007,1302	
BK25,2008,1730	
BX40,2008,3301	
MN12,2008,6231	
QN27,2008,1238	
QN72,2008,1729	
BK95,2009,2483	
QN15,2009,2491	
QN60,2009,656	
SI54,2009,1382	
BK95,2010,2567	
QN15,2010,2495	
QN60,2010,745	
SI54,2010,1401	
BK85,2011,3291	
BX55,2011,3422	
MN27,2011,3297	
QN05,2011,877	
QN50,2011,904	
BK28,2012,2524	
BK73,2012,3195	
BX43,2012,2629	
MN15,2012,3932	
SI32,2012,722	
BK63,2013,2400	
BX33,2013,2814	
MN50,2013,218	
SI22,2013,3028	
BK88,2014,2139	
QN08,2014,2560	
QN53,2014,2286	
BK41,2015,1020	
BK78,2015,4656	
QN43,2015,654	
SI37,2015,2113	
BK46,2006,662	
BK91,2006,2869	
BX98,2006,395	
MN33,2006,4683	
QN48,2006,707	
SI05,2006,1852	
BK81,2007,6334	
BX06,2007,2164	
MN23,2007,7253	
QN01,2007,2674	
QN38,2007,1272	
BK26,2008,1484	
BX41,2008,5084	
MN13,2008,8114	
QN28,2008,4647	
BK96,2009,3198	
MN01,2009,2630	
QN61,2009,4459	
QN98,2009,64	
BK96,2010,2917	
MN01,2010,2510	
QN61,2010,4474	
QN98,2010,124	
MN28,2011,4476	
QN06,2011,877	
QN51,2011,1144	
SI45,2011,1201	
BK29,2012,1850	
BX44,2012,3732	
QN76,2012,2160	
BK19,2013,1408	
BK64,2013,867	
BX34,2013,4727	
MN06,2013,2277	
QN66,2013,1043	
BX22,2014,630	
BX59,2014,1607	
QN54,2014,2948	
SI11,2014,793	
SI48,2014,512	
BK42,2015,5179	
BK79,2015,3555	
BX49,2015,1457	
NA,2015,8880	
QN44,2015,467	
SI01,2015,755	
BX17,2006,3691	
BX62,2006,1968	
BX99,2006,1196	
MN34,2006,6714	
QN12,2006,2337	
QN49,2006,982	
BK37,2007,3676	
BK82,2007,8642	
BX07,2007,2110	
BX52,2007,2265	
MN24,2007,5663	
QN02,2007,1367	
BK27,2008,1330	
BK72,2008,757	
MN14,2008,2658	
QN29,2008,3896	
BK60,2009,4605	
BX30,2009,2077	
QN17,2009,2110	
QN62,2009,610	
QN99,2009,806	
BK60,2010,4947	
BX30,2010,2398	
QN17,2010,2097	
QN62,2010,601	
QN99,2010,835	
BK50,2011,4775	
QN07,2011,967	
QN52,2011,588	
BK75,2012,5486	
MN17,2012,14036	
MN99,2012,1220	
BX35,2013,2948	
QN30,2013,1096	
SI24,2013,1576	
MN40,2014,2388	
QN55,2014,3876	
SI12,2014,2170	
BK43,2015,1350	
BX13,2015,2338	
QN45,2015,463	
BK93,2006,599	
BX63,2006,3795	
MN35,2006,2912	
SI07,2006,1063	
BK38,2007,5003	
BK83,2007,3050	
BX08,2007,3374	
MN25,2007,3138	
QN03,2007,1239	
BK28,2008,3024	
BK73,2008,3092	
BX43,2008,2569	
MN15,2008,3838	
SI32,2008,925	
BK61,2009,9444	
BX31,2009,1427	
MN03,2009,8260	
QN18,2009,876	
QN63,2009,1722	
BK61,2010,9764	
BX31,2010,1450	
MN03,2010,7712	
QN18,2010,1075	
QN63,2010,1756	
BK88,2011,2336	
QN08,2011,2739	
QN53,2011,2225	
BK76,2012,1430	
BX46,2012,1385	
QN41,2012,440	
SI35,2012,952	
BX36,2013,3315	
QN31,2013,3349	
QN68,2013,1761	
SI25,2013,726	
BK09,2014,894	
QN56,2014,1109	
BK44,2015,1091	
BX14,2015,4649	
MN31,2015,1623	
QN46,2015,1205	
MN36,2006,5445	
SI08,2006,1273	
BX09,2007,4696	
BK29,2008,2037	
BX44,2008,3902	
QN76,2008,2427	
BK17,2009,3144	
BK99,2009,1028	
MN04,2009,4377	
QN19,2009,1355	
BK17,2010,2816	
BK99,2010,977	
MN04,2010,3944	
QN19,2010,1509	
BX22,2011,717	
BX59,2011,1927	
QN54,2011,2942	
SI11,2011,853	
SI48,2011,683	
BK40,2012,512	
BK77,2012,3374	
BX10,2012,1013	
MN19,2012,2574	
QN42,2012,607	
SI36,2012,1070	
BK30,2013,1166	
BX37,2013,1889	
MN09,2013,2594	
QN20,2014,3221	
QN57,2014,999	
SI14,2014,720	
BK45,2015,1800	
BK90,2015,2608	
MN32,2015,1423	
QN10,2015,1049	
QN47,2015,352	
BK95,2006,2580	
QN15,2006,2703	
QN60,2006,736	
SI54,2006,1576	
BK85,2007,2957	
BX55,2007,3678	
MN27,2007,3396	
QN05,2007,1012	
QN50,2007,1102	
BK75,2008,5853	
MN17,2008,14658	
MN99,2008,1324	
BK63,2009,2422	
BX33,2009,2807	
MN50,2009,205	
SI22,2009,2842	
BK63,2010,2592	
BX33,2010,2778	
MN50,2010,210	
SI22,2010,3001	
MN40,2011,2605	
QN55,2011,3518	
SI12,2011,1875	
BK41,2012,1101	
BK78,2012,5548	
QN43,2012,679	
SI37,2012,2368	
BK31,2013,3489	
BK68,2013,2660	
BX01,2013,3084	
QN33,2013,736	
BX26,2014,2412	
QN21,2014,971	
BK46,2015,486	
BK91,2015,2936	
BX98,2015,1198	
MN33,2015,4545	
QN48,2015,442	
SI05,2015,1492	
BK96,2006,3576	
MN01,2006,2361	
QN61,2006,4768	
QN98,2006,126	
MN28,2007,4984	
QN06,2007,936	
QN51,2007,1345	
SI45,2007,1443	
BK76,2008,1480	
BX46,2008,1730	
QN41,2008,571	
SI35,2008,951	
BK19,2009,1536	
BK64,2009,843	
BX34,2009,4696	
MN06,2009,2320	
QN66,2009,1153	
BK19,2010,1512	
BK64,2010,822	
BX34,2010,4695	
MN06,2010,2170	
QN66,2010,1080	
BK09,2011,866	
QN56,2011,1072	
BK42,2012,5186	
BK79,2012,4544	
BX49,2012,1355	
QN44,2012,406	
SI01,2012,853	
BK32,2013,2899	
BK69,2013,2252	
