BX26,2006,2879	
BX39,2013,6080	
QN34,2013,2093	
SI28,2013,1397	
BX27,2014,3767	
QN22,2014,3183	
BX17,2015,4055	
BX62,2015,1980	
BX99,2015,1249	
MN34,2015,7640	
QN12,2015,2730	
QN49,2015,814	
BK60,2006,4790	
BX30,2006,1923	
QN17,2006,2722	
QN62,2006,715	
QN99,2006,727	
BK50,2007,4719	
QN07,2007,858	
QN52,2007,617	
BK40,2008,704	
BK77,2008,3529	
BX10,2008,1097	
MN19,2008,2855	
QN42,2008,726	
SI36,2008,1335	
BX35,2009,3127	
QN30,2009,1108	
SI24,2009,1758	
BX35,2010,3042	
QN30,2010,1146	
SI24,2010,1730	
QN20,2011,4485	
QN57,2011,891	
SI14,2011,708	
BK43,2012,1640	
BX13,2012,1843	
QN45,2012,569	
BK33,2013,2165	
BX03,2013,1707	
MN20,2013,2452	
QN35,2013,1220	
BK21,2014,2768	
BK58,2014,2847	
BX28,2014,2145	
QN23,2014,801	
SI99,2014,3	
BK93,2015,467	
BX63,2015,3842	
MN35,2015,2840	
SI07,2015,737	
BK61,2006,9747	
BX31,2006,1390	
MN03,2006,7572	
QN18,2006,1197	
QN63,2006,1771	
BK88,2007,2501	
QN08,2007,2566	
QN53,2007,2507	
BK41,2008,1119	
BK78,2008,5432	
QN43,2008,728	
SI37,2008,2102	
BX36,2009,4564	
QN31,2009,3406	
QN68,2009,1745	
SI25,2009,752	
BX36,2010,3841	
QN31,2010,3748	
QN68,2010,1728	
SI25,2010,765	
BX26,2011,2778	
QN21,2011,1095	
BK44,2012,1302	
BX14,2012,5517	
MN31,2012,1890	
QN46,2012,1144	
BK34,2013,2599	
MN21,2013,1793	
BX29,2014,1568	
MN36,2015,4018	
SI08,2015,1098	
BK17,2006,3483	
BK99,2006,868	
MN04,2006,4352	
QN19,2006,1344	
BX22,2007,808	
BX59,2007,1889	
QN54,2007,3296	
SI11,2007,972	
SI48,2007,797	
BK42,2008,5507	
BK79,2008,3800	
BX49,2008,1464	
QN44,2008,500	
SI01,2008,1089	
BK30,2009,1230	
BX37,2009,2215	
MN09,2009,3010	
BK30,2010,1216	
BX37,2010,2163	
MN09,2010,2761	
BX27,2011,3969	
QN22,2011,2961	
BK45,2012,1966	
BK90,2012,2612	
MN32,2012,1674	
QN10,2012,1228	
QN47,2012,356	
BK35,2013,6266	
BX05,2013,4154	
MN22,2013,3033	
NA,2013,18580	
QN37,2013,1053	
BK23,2014,701	
BX75,2014,1836	
QN25,2014,1577	
QN70,2014,3610	
BK95,2015,2440	
QN15,2015,3064	
QN60,2015,660	
SI54,2015,1092	
BK63,2006,2728	
BX33,2006,2393	
MN50,2006,195	
SI22,2006,3021	
MN40,2007,3402	
QN55,2007,4491	
SI12,2007,1882	
BK43,2008,1663	
BX13,2008,2100	
QN45,2008,583	
BK31,2009,3720	
BK68,2009,2284	
BX01,2009,3249	
QN33,2009,719	
BK31,2010,3544	
BK68,2010,2435	
BX01,2010,3072	
QN33,2010,716	
BK21,2011,2761	
BK58,2011,3255	
BX28,2011,2577	
QN23,2011,798	
SI99,2011,6	
BK46,2012,574	
BK91,2012,2627	
BX98,2012,753	
MN33,2012,4369	
QN48,2012,488	
SI05,2012,1360	
BK81,2013,6713	
BX06,2013,2067	
MN23,2013,6574	
QN01,2013,2841	
QN38,2013,1154	
MN11,2014,4728	
QN26,2014,2396	
QN71,2014,1305	
BK96,2015,3394	
MN01,2015,2758	
QN61,2015,5279	
QN98,2015,83	
BK19,2006,1737	
BK64,2006,856	
BX34,2006,4947	
MN06,2006,2309	
QN66,2006,1094	
BK09,2007,1112	
QN56,2007,1348	
BK44,2008,1532	
BX14,2008,5656	
MN31,2008,2111	
QN46,2008,1373	
BK32,2009,2789	
BK69,2009,2082	
BX39,2009,6704	
QN34,2009,2090	
SI28,2009,1476	
BK32,2010,2897	
BK69,2010,2286	
BX39,2010,6254	
QN34,2010,1979	
SI28,2010,1465	
BX29,2011,1508	
BX17,2012,3906	
BX62,2012,2128	
BX99,2012,1292	
MN34,2012,7675	
QN12,2012,2312	
QN49,2012,860	
BK37,2013,3156	
BK82,2013,9519	
BX07,2013,2173	
BX52,2013,2089	
MN24,2013,5369	
QN02,2013,1374	
BK25,2014,1347	
BX40,2014,2660	
MN12,2014,5156	
QN27,2014,1180	
QN72,2014,1769	
BK60,2015,4469	
BX30,2015,1867	
QN17,2015,1982	
QN62,2015,532	
QN99,2015,815	
BX35,2006,3772	
QN30,2006,1197	
SI24,2006,1982	
QN20,2007,3445	
QN57,2007,1014	
SI14,2007,893	
BK45,2008,2395	
BK90,2008,2490	
MN32,2008,1853	
QN10,2008,1123	
QN47,2008,411	
BK33,2009,2300	
BX03,2009,1913	
MN20,2009,2729	
QN35,2009,1378	
BK33,2010,2375	
BX03,2010,1831	
MN20,2010,2569	
QN35,2010,1367	
BK23,2011,627	
BX75,2011,1858	
QN25,2011,1407	
QN70,2011,3020	
BK93,2012,482	
BX63,2012,3450	
MN35,2012,2772	
SI07,2012,794	
BK38,2013,4923	
BK83,2013,3102	
BX08,2013,2491	
MN25,2013,2584	
QN03,2013,1074	
BK26,2014,1294	
BX41,2014,4226	
MN13,2014,6801	
QN28,2014,4778	
BK61,2015,8563	
BX31,2015,1342	
MN03,2015,7057	
QN18,2015,1049	
QN63,2015,1574	
BX36,2006,4677	
QN31,2006,3856	
QN68,2006,1843	
SI25,2006,886	
BX26,2007,2599	
QN21,2007,1008	
BK46,2008,683	
BK91,2008,2599	
BX98,2008,91	
MN33,2008,4814	
NA,2008,17660	
QN48,2008,629	
SI05,2008,1841	
BK34,2009,2399	
MN21,2009,2051	
BK34,2010,2590	
MN21,2010,1947	
MN11,2011,4677	
QN26,2011,2213	
QN71,2011,1126	
MN36,2012,4269	
SI08,2012,1209	
BX09,2013,4267	
BK27,2014,1110	
BK72,2014,748	
MN14,2014,2697	
QN29,2014,3436	
BK17,2015,2442	
BK99,2015,765	
MN04,2015,3361	
QN19,2015,1017	
BK30,2006,1234	
BX37,2006,2216	
MN09,2006,3238	
BX27,2007,4354	
QN22,2007,3200	
BX17,2008,4122	
BX62,2008,2021	
BX99,2008,1335	
MN34,2008,7508	
QN12,2008,2370	
QN49,2008,1059	
BK35,2009,6195	
BX05,2009,4258	
MN22,2009,3188	
QN37,2009,1171	
BK35,2010,6744	
BX05,2010,4809	
MN22,2010,3114	
QN37,2010,1117	
BK25,2011,1305	
BX40,2011,2862	
MN12,2011,4871	
QN27,2011,1171	
QN72,2011,1677	
BK95,2012,2551	
QN15,2012,2765	
QN60,2012,677	
SI54,2012,1322	
BK85,2013,3422	
BX55,2013,3013	
MN27,2013,3374	
QN05,2013,1005	
QN50,2013,928	
BK28,2014,2742	
BK73,2014,3291	
BX43,2014,2751	
MN15,2014,4101	
SI32,2014,627	
BK63,2015,2430	
BX33,2015,2798	
MN50,2015,224	
SI22,2015,2951	
BK31,2006,3838	
BK68,2006,2508	
BX01,2006,3011	
QN33,2006,815	
BK21,2007,2781	
BK58,2007,3508	
BX28,2007,2629	
QN23,2007,869	
SI99,2007,8	
BK93,2008,624	
BX63,2008,3809	
MN35,2008,3014	
SI07,2008,924	
BK81,2009,7435	
BX06,2009,2196	
MN23,2009,6579	
QN01,2009,2498	
QN38,2009,1168	
BK81,2010,7230	
BX06,2010,2201	
MN23,2010,6465	
QN01,2010,2766	
QN38,2010,1217	
BK26,2011,1340	
BX41,2011,4296	
MN13,2011,7001	
QN28,2011,4639	
BK96,2012,3269	
MN01,2012,2816	
QN61,2012,4514	
QN98,2012,43	
MN28,2013,4311	
QN06,2013,941	
QN51,2013,1159	
SI45,2013,1065	
BK29,2014,1925	
BX44,2014,3764	
QN76,2014,2129	
BK19,2015,1384	
BK64,2015,748	
BX34,2015,5084	
MN06,2015,1768	
QN66,2015,1158	
BK32,2006,3140	
BK69,2006,2580	
BX39,2006,6986	
QN34,2006,2207	
SI28,2006,1523	
BX29,2007,1813	
MN36,2008,5165	
SI08,2008,1324	
BK37,2009,3222	
BK82,2009,9130	
BX07,2009,2049	
BX52,2009,2166	
MN24,2009,5571	
QN02,2009,1291	
BK37,2010,3493	
BK82,2010,9136	
BX07,2010,2154	
BX52,2010,2292	
MN24,2010,5732	
QN02,2010,1391	
BK27,2011,1070	
BK72,2011,758	
MN14,2011,2546	
QN29,2011,3761	
BK60,2012,4703	
BX30,2012,1868	
QN17,2012,2229	
QN62,2012,585	
QN99,2012,818	
BK50,2013,4697	
QN07,2013,1027	
QN52,2013,530	
BK75,2014,4810	
MN17,2014,13273	
MN99,2014,1185	
BX35,2015,3257	
QN30,2015,973	
SI24,2015,1357	
BK33,2006,2725	
BX03,2006,2051	
MN20,2006,2982	
QN35,2006,1665	
BK23,2007,669	
BX75,2007,2252	
QN25,2007,1612	
QN70,2007,3972	
BK95,2008,2544	
QN15,2008,2682	
QN60,2008,704	
SI54,2008,1650	
BK38,2009,4467	
BK83,2009,3271	
BX08,2009,3069	
MN25,2009,2802	
QN03,2009,1085	
BK38,2010,4874	
BK83,2010,3164	
BX08,2010,2851	
MN25,2010,2548	
QN03,2010,1096	
BK28,2011,2589	
BK73,2011,2954	
BX43,2011,2640	
MN15,2011,3874	
NA,2011,18587	
SI32,2011,784	
BK61,2012,10165	
BX31,2012,1331	
MN03,2012,7067	
QN18,2012,1228	
QN63,2012,1371	
BK88,2013,2292	
QN08,2013,2755	
QN53,2013,2394	
BK76,2014,1550	
BX46,2014,1334	
QN41,2014,404	
SI35,2014,891	
BX36,2015,3031	
QN31,2015,2988	
QN68,2015,1504	
SI25,2015,582	
BK34,2006,2516	
MN21,2006,2030	
MN11,2007,5043	
QN26,2007,2161	
QN71,2007,1306	
BK96,2008,3095	
MN01,2008,2454	
QN61,2008,4818	
QN98,2008,440	
BX09,2009,4724	
BX09,2010,4784	
BK29,2011,1796	
BX44,2011,3800	
QN76,2011,2072	
BK17,2012,2928	
BK99,2012,955	
MN04,2012,3831	
QN19,2012,1486	
BX22,2013,633	
BX59,2013,1521	
QN54,2013,3278	
SI11,2013,731	
SI48,2013,546	
BK40,2014,482	
BK77,2014,3216	
BX10,2014,978	
MN19,2014,2216	
QN42,2014,486	
SI36,2014,962	
BK30,2015,1036	
BX37,2015,1868	
MN09,2015,2261	
BK35,2006,5624	
BX05,2006,4383	
MN22,2006,3233	
QN37,2006,1377	
BK25,2007,1700	
BX40,2007,3408	
MN12,2007,6235	
QN27,2007,1305	
QN72,2007,1746	
BK60,2008,4603	
BX30,2008,2294	
QN17,2008,2307	
QN62,2008,634	
QN99,2008,825	
BK85,2009,3349	
BX55,2009,3347	
MN27,2009,3397	
QN05,2009,979	
QN50,2009,932	
BK85,2010,3314	
BX55,2010,3433	
MN27,2010,3620	
QN05,2010,946	
QN50,2010,957	
BK75,2011,5478	
MN17,2011,13735	
MN99,2011,1142	
BK63,2012,2369	
BX33,2012,2729	
MN50,2012,188	
SI22,2012,3214	
MN40,2013,2758	
QN55,2013,4029	
SI12,2013,1956	
BK41,2014,970	
BK78,2014,5088	
QN43,2014,645	
SI37,2014,2039	
BK31,2015,3373	
BK68,2015,2478	
BX01,2015,3134	
QN33,2015,762	
BK81,2006,6643	
BX06,2006,2037	
MN23,2006,7039	
QN01,2006,2633	
QN38,2006,1442	
BK26,2007,1389	
BX41,2007,5223	
MN13,2007,8198	
QN28,2007,4892	
BK61,2008,9707	
BX31,2008,1415	
MN03,2008,8244	
QN18,2008,1108	
QN63,2008,1844	
MN28,2009,4890	
QN06,2009,1014	
QN51,2009,1346	
SI45,2009,1321	
MN28,2010,4642	
QN06,2010,912	
QN51,2010,1171	
SI45,2010,1143	
BK76,2011,1424	
BX46,2011,1608	
QN41,2011,509	
SI35,2011,882	
BK19,2012,1451	
BK64,2012,801	
BX34,2012,4736	
MN06,2012,2406	
QN66,2012,1095	
BK09,2013,865	
QN56,2013,1092	
BK42,2014,5129	
BK79,2014,3841	
BX49,2014,1449	
QN44,2014,451	
SI01,2014,783	
BK32,2015,2877	
BK69,2015,1881	
BX39,2015,6607	
QN34,2015,2059	
SI28,2015,1401	
BK37,2006,3738	
BK82,2006,8397	
BX07,2006,2054	
BX52,2006,2275	
MN24,2006,5439	
NA,2006,24444	
QN02,2006,1262	
BK27,2007,1394	
BK72,2007,835	
MN14,2007,2614	
QN29,2007,3951	
BK17,2008,3387	
BK99,2008,1008	
MN04,2008,4096	
QN19,2008,1397	
BK50,2009,4808	
QN07,2009,1024	
QN52,2009,646	
BK50,2010,4677	
QN07,2010,975	
QN52,2010,576	
BK40,2011,662	
BK77,2011,3406	
BX10,2011,975	
MN19,2011,2409	
QN42,2011,584	
SI36,2011,989	
BX35,2012,3343	
QN30,2012,1263	
SI24,2012,1669	
QN20,2013,3411	
QN57,2013,846	
SI14,2013,795	
BK43,2014,1328	
BX13,2014,2031	
QN45,2014,523	
BK33,2015,2013	
BX03,2015,1916	
MN20,2015,2520	
QN35,2015,1153	
BK38,2006,5000	
BK83,2006,2809	
BX08,2006,2901	
MN25,2006,2957	
QN03,2006,1203	
BK28,2007,3007	
BK73,2007,2571	
BX43,2007,2607	
MN15,2007,3759	
SI32,2007,788	
BK63,2008,2585	
BX33,2008,2889	
MN50,2008,198	
SI22,2008,3007	
BK88,2009,2560	
QN08,2009,2418	
QN53,2009,2453	
BK88,2010,2330	
QN08,2010,2532	
QN53,2010,2294	
BK41,2011,1034	
BK78,2011,5108	
QN43,2011,694	
SI37,2011,2200	
BX36,2012,3310	
QN31,2012,2819	
QN68,2012,1698	
SI25,2012,827	
BX26,2013,2457	
QN21,2013,1058	
BK44,2014,1267	
BX14,2014,4589	
MN31,2014,1762	
QN46,2014,1135	
BK34,2015,2344	
MN21,2015,2041	
BX09,2006,4720	
BK29,2007,2206	
BX44,2007,3729	
QN76,2007,2570	
BK19,2008,1713	
BK64,2008,931	
BX34,2008,4648	
MN06,2008,2232	
QN66,2008,1040	
BX22,2009,727	
BX59,2009,1889	
QN54,2009,3074	
SI11,2009,934	
SI48,2009,676	
BX22,2010,761	
BX59,2010,2024	
QN54,2010,2935	
SI11,2010,926	
SI48,2010,614	
BK42,2011,4982	
BK79,2011,4259	
BX49,2011,1557	
QN44,2011,446	
SI01,2011,905	
BK30,2012,1141	
BX37,2012,1928	
MN09,2012,2838	
BX27,2013,3705	
QN22,2013,3224	
BK45,2014,1846	
BK90,2014,2568	
MN32,2014,1495	
QN10,2014,1225	
QN47,2014,333	
BK35,2015,5189	
BX05,2015,4047	
MN22,2015,2643	
QN37,2015,959	
BK85,2006,2967	
BX55,2006,3381	
MN27,2006,3041	
QN05,2006,1035	
QN50,2006,1052	
BK75,2007,5854	
MN17,2007,15215	
MN99,2007,1328	
BX35,2008,3184	
QN30,2008,1097	
SI24,2008,2098	
MN40,2009,2681	
QN55,2009,3594	
SI12,2009,1957	
MN40,2010,2721	
QN55,2010,3437	
SI12,2010,1828	
BK43,2011,1661	
BX13,2011,2100	
QN45,2011,585	
BK31,2012,3554	
BK68,2012,2817	
BX01,2012,2925	
QN33,2012,648	
BK21,2013,2712	
BK58,2013,2829	
BX28,2013,2277	
QN23,2013,714	
SI99,2013,12	
BK46,2014,478	
BK91,2014,2970	
BX98,2014,1354	
MN33,2014,4564	
QN48,2014,500	
SI05,2014,1517	
BK81,2015,6210	
BX06,2015,2116	
MN23,2015,5863	
QN01,2015,2540	
QN38,2015,1053	
MN28,2006,4491	
QN06,2006,1153	
QN51,2006,1272	
SI45,2006,1491	
BK76,2007,1534	
BX46,2007,1738	
QN41,2007,578	
SI35,2007,930	
BX36,2008,4405	
QN31,2008,3765	
QN68,2008,1645	
SI25,2008,820	
BK09,2009,965	
QN56,2009,1197	
BK09,2010,941	
QN56,2010,1207	
BK44,2011,1152	
BX14,2011,5957	
MN31,2011,1730	
QN46,2011,1185	
BK32,2012,2955	
BK69,2012,2311	
BX39,2012,6503	
QN34,2012,2020	
SI28,2012,1260	
BX29,2013,1357	
BX17,2014,3963	
BX62,2014,1965	
BX99,2014,1271	
MN34,2014,7966	
QN12,2014,2654	
QN49,2014,867	
BK37,2015,3112	
BK82,2015,9666	
BX07,2015,1956	
BX52,2015,2181	
MN24,2015,4503	
QN02,2015,2428	
BK50,2006,5307	
QN07,2006,923	
QN52,2006,599	
BK40,2007,653	
BK77,2007,3443	
BX10,2007,997	
MN19,2007,2867	
QN42,2007,724	
SI36,2007,1234	
BK30,2008,1210	
BX37,2008,2186	
MN09,2008,2986	
QN20,2009,3567	
QN57,2009,864	
SI14,2009,715	
QN20,2010,3915	
QN57,2010,856	
SI14,2010,717	
BK45,2011,2087	
BK90,2011,2635	
MN32,2011,1686	
QN10,2011,1039	
QN47,2011,367	
BK33,2012,2450	
BX03,2012,1833	
MN20,2012,2497	
QN35,2012,1109	
BK23,2013,647	
BX75,2013,1866	
QN25,2013,1527	
QN70,2013,3485	
BK93,2014,500	
BX63,2014,3329	
MN35,2014,2680	
SI07,2014,784	
BK38,2015,4472	
BK83,2015,2522	
BX08,2015,2153	
MN25,2015,2748	
QN03,2015,1157	
BK88,2006,2551	
QN08,2006,2672	
QN53,2006,2420	
BK41,2007,1046	
BK78,2007,5113	
QN43,2007,835	
SI37,2007,2072	
BK31,2008,3864	
BK68,2008,2453	
BX01,2008,3033	
QN33,2008,772	
BX26,2009,2879	
QN21,2009,1010	
BX26,2010,2872	
QN21,2010,1016	
BK46,2011,590	
BK91,2011,2683	
BX98,2011,185	
MN33,2011,4605	
QN48,2011,513	
SI05,2011,1384	
BK34,2012,2580	
MN21,2012,1706	
MN11,2013,4838	
QN26,2013,2345	
QN71,2013,1183	
MN36,2014,3925	
SI08,2014,1174	
BX09,2015,4145	
BX22,2006,765	
BX59,2006,1910	
QN54,2006,3055	
SI11,2006,1080	
SI48,2006,848	
BK42,2007,5370	
BK79,2007,3729	
BX49,2007,1666	
QN44,2007,624	
SI01,2007,1060	
BK32,2008,2896	
BK69,2008,2501	
BX39,2008,6695	
QN34,2008,2083	
SI28,2008,1493	
BX27,2009,4057	
QN22,2009,3000	
BX27,2010,3982	
QN22,2010,2926	
BX17,2011,3535	
BX62,2011,1781	
BX99,2011,1307	
MN34,2011,6932	
QN12,2011,2163	
QN49,2011,938	
BK35,2012,6267	
BX05,2012,4508	
MN22,2012,3285	
QN37,2012,972	
BK25,2013,1365	
BX40,2013,2459	
MN12,2013,5192	
QN27,2013,1230	
QN72,2013,1615	
BK95,2014,2443	
QN15,2014,3048	
QN60,2014,711	
SI54,2014,1136	
BK85,2015,2967	
BX55,2015,2590	
MN27,2015,3395	
QN05,2015,1024	
QN50,2015,768	
MN40,2006,3464	
QN55,2006,4220	
SI12,2006,2174	
BK43,2007,1752	
BX13,2007,2209	
QN45,2007,755	
BK33,2008,2370	
BX03,2008,1954	
MN20,2008,3030	
QN35,2008,1566	
BK21,2009,2698	
BK58,2009,3206	
BX28,2009,2664	
QN23,2009,899	
SI99,2009,7	
BK21,2010,2950	
BK58,2010,3144	
BX28,2010,2528	
QN23,2010,818	
SI99,2010,6	
BK93,2011,556	
BX63,2011,3787	
MN35,2011,2769	
SI07,2011,798	
BK81,2012,7514	
BX06,2012,2091	
MN23,2012,6379	
QN01,2012,2667	
QN38,2012,1073	
BK26,2013,1323	
BX41,2013,3997	
MN13,2013,7484	
QN28,2013,4618	
BK96,2014,3632	
MN01,2014,2978	
QN61,2014,5287	
QN98,2014,128	
MN28,2015,4363	
QN06,2015,806	
QN51,2015,993	
SI45,2015,1051	
BK09,2006,853	
QN56,2006,1243	
BK44,2007,1544	
BX14,2007,5970	
MN31,2007,2244	
QN46,2007,1474	
BK34,2008,2590	
MN21,2008,2032	
BX29,2009,1788	
BX29,2010,1409	
MN36,2011,4089	
SI08,2011,1272	
BK37,2012,3625	
BK82,2012,9934	
BX07,2012,2141	
BX52,2012,2043	
MN24,2012,5554	
QN02,2012,1270	
BK27,2013,1025	
BK72,2013,758	
MN14,2013,2673	
QN29,2013,3743	
BK60,2014,4805	
BX30,2014,2054	
NA,2014,19175	
QN17,2014,2024	
QN62,2014,571	
QN99,2014,739	
BK50,2015,4397	
QN07,2015,947	
QN52,2015,580	
QN20,2006,3709	
QN57,2006,1064	
SI14,2006,825	
BK45,2007,2290	
BK90,2007,2423	
MN32,2007,2070	
QN10,2007,1016	
QN47,2007,401	
BK35,2008,6244	
BX05,2008,4667	
MN22,2008,3258	
QN37,2008,1262	
BK23,2009,537	
BX75,2009,1819	
QN25,2009,1434	
QN70,2009,3196	
BK23,2010,717	
BX75,2010,1792	
QN25,2010,1455	
QN70,2010,3393	
BK95,2011,2584	
QN15,2011,2514	
QN60,2011,712	
SI54,2011,1310	
BK38,2012,5004	
BK83,2012,2851	
BX08,2012,2635	
MN25,2012,2901	
QN03,2012,1067	
BK28,2013,2625	
BK73,2013,3241	
BX43,2013,2565	
MN15,2013,4102	
SI32,2013,663	
BK61,2014,9870	
BX31,2014,1368	
MN03,2014,6705	
QN18,2014,1298	
QN63,2014,1755	
BK88,2015,2156	
QN08,2015,2399	
QN53,2015,1973	
