MN24,2007,1	
NA,2007,7	
QN66,2007,1	
BX49,2009,1	
QN08,2009,1	
BK60,2010,2	
BK50,2011,1	
MN01,2011,1	
BK75,2012,1	
BX09,2012,1	
MN17,2012,3	
QN22,2012,1	
BK29,2013,2	
BK38,2013,1	
BX08,2013,2	
BX17,2013,1	
BX62,2013,1	
BX99,2013,1	
MN34,2013,6	
QN12,2013,2	
QN49,2013,1	
QN76,2013,1	
SI24,2013,1	
BK17,2014,4	
BK26,2014,3	
BK35,2014,8	
BK44,2014,2	
BK99,2014,1	
BX05,2014,15	
BX14,2014,11	
BX41,2014,8	
MN04,2014,1	
MN13,2014,4	
MN22,2014,5	
MN31,2014,7	
MN40,2014,14	
QN19,2014,2	
QN28,2014,6	
QN37,2014,2	
QN46,2014,2	
QN55,2014,6	
SI12,2014,2	
BK25,2015,599	
BK34,2015,1016	
BK43,2015,560	
BK61,2015,3571	
BX13,2015,986	
BX22,2015,296	
BX31,2015,576	
BX40,2015,1032	
BX59,2015,677	
MN03,2015,2975	
MN12,2015,2161	
MN21,2015,871	
QN18,2015,425	
QN27,2015,408	
QN45,2015,196	
QN54,2015,1282	
QN63,2015,662	
QN72,2015,745	
SI11,2015,358	
SI48,2015,172	
QN31,2006,1	
BX62,2007,1	
BK28,2008,1	
MN24,2008,3	
NA,2008,18	
SI32,2008,1	
BK61,2009,1	
SI11,2009,1	
BK61,2010,1	
BX31,2010,1	
BK33,2011,2	
BK60,2011,1	
BK88,2011,1	
BX03,2011,1	
BX49,2011,1	
MN20,2011,1	
QN26,2011,1	
BK21,2012,1	
BK58,2012,1	
BK76,2012,1	
BX37,2012,1	
MN09,2012,1	
MN27,2012,1	
MN36,2012,1	
QN05,2012,1	
QN23,2012,2	
BK75,2013,2	
BX09,2013,4	
BX27,2013,2	
BX36,2013,3	
MN17,2013,3	
MN99,2013,2	
QN22,2013,1	
QN31,2013,2	
QN68,2013,1	
BK45,2014,3	
BK63,2014,3	
BK72,2014,3	
BK81,2014,1	
BK90,2014,2	
BX33,2014,3	
MN14,2014,3	
MN23,2014,8	
MN32,2014,2	
QN01,2014,4	
QN29,2014,1	
QN38,2014,3	
QN56,2014,2	
SI22,2014,2	
BK17,2015,1057	
BK26,2015,581	
BK35,2015,2149	
BK44,2015,436	
BK99,2015,354	
BX05,2015,1655	
BX14,2015,2031	
BX41,2015,1715	
MN04,2015,1376	
MN13,2015,2862	
MN22,2015,1173	
MN31,2015,646	
MN40,2015,1101	
QN19,2015,419	
QN28,2015,1824	
QN37,2015,408	
QN46,2015,589	
QN55,2015,1590	
SI12,2015,1086	
BK21,2006,1	
BK75,2007,1	
QN31,2007,1	
QN30,2008,1	
QN49,2008,1	
NA,2009,17	
QN28,2009,2	
BK35,2010,2	
BX41,2010,1	
MN40,2010,1	
QN37,2010,1	
BK43,2011,1	
BK61,2011,2	
BX13,2011,1	
QN72,2011,1	
BK40,2012,1	
BK95,2012,1	
BX01,2012,2	
BX29,2012,1	
MN19,2012,1	
MN28,2012,2	
QN42,2012,1	
BK21,2013,2	
BK58,2013,2	
BK76,2013,1	
BK85,2013,1	
BX28,2013,1	
BX37,2013,2	
MN36,2013,1	
BK19,2014,2	
BK28,2014,3	
BK37,2014,3	
BK46,2014,1	
BK64,2014,1	
BK73,2014,6	
BK82,2014,12	
BK91,2014,6	
BX07,2014,1	
BX34,2014,27	
BX43,2014,5	
BX52,2014,4	
BX98,2014,12	
MN06,2014,3	
MN15,2014,6	
MN24,2014,36	
MN33,2014,7	
QN02,2014,7	
QN20,2014,4	
QN48,2014,3	
QN66,2014,3	
SI05,2014,1	
SI14,2014,1	
SI32,2014,1	
BK09,2015,403	
BK27,2015,510	
BK45,2015,792	
BK63,2015,1026	
BK72,2015,311	
BK81,2015,2553	
BK90,2015,1058	
BX06,2015,878	
BX33,2015,1199	
MN14,2015,962	
MN23,2015,2578	
MN32,2015,545	
MN50,2015,102	
QN01,2015,1074	
QN10,2015,437	
QN29,2015,1507	
QN38,2015,459	
QN47,2015,153	
QN56,2015,427	
SI22,2015,1247	
MN09,2007,1	
MN36,2007,1	
MN23,2009,1	
MN32,2009,1	
SI22,2009,1	
BK63,2010,1	
BK81,2010,1	
MN23,2010,1	
QN10,2010,1	
QN38,2010,1	
QN47,2010,1	
BK26,2011,1	
BK35,2011,1	
MN13,2011,1	
QN28,2011,1	
QN46,2011,1	
BK32,2012,1	
BK41,2012,1	
BK78,2012,1	
BX39,2012,1	
QN25,2012,1	
QN34,2012,1	
SI37,2012,1	
BK31,2013,2	
BK77,2013,2	
BK95,2013,3	
BX01,2013,1	
MN19,2013,2	
MN28,2013,2	
QN15,2013,4	
QN51,2013,4	
SI45,2013,1	
SI54,2013,1	
BK29,2014,1	
BK38,2014,5	
BK83,2014,3	
BX08,2014,4	
BX17,2014,6	
BX26,2014,5	
BX35,2014,6	
BX44,2014,4	
BX62,2014,1	
BX99,2014,1	
MN25,2014,4	
MN34,2014,3	
QN12,2014,3	
QN30,2014,1	
QN76,2014,1	
SI24,2014,1	
BK19,2015,582	
BK28,2015,1092	
BK37,2015,1356	
BK46,2015,231	
BK64,2015,361	
BK73,2015,1399	
BK82,2015,3975	
BK91,2015,1247	
BX07,2015,876	
BX34,2015,2252	
BX43,2015,1201	
BX52,2015,932	
BX98,2015,677	
MN06,2015,748	
MN15,2015,1732	
MN24,2015,2010	
MN33,2015,1867	
QN02,2015,1143	
QN20,2015,1163	
QN48,2015,190	
QN57,2015,399	
QN66,2015,525	
SI05,2015,649	
SI14,2015,299	
SI32,2015,228	
QN34,2006,1	
BK58,2008,1	
SI35,2008,1	
BK28,2009,1	
BK82,2009,2	
BK91,2009,1	
BX34,2009,1	
MN24,2009,4	
BK28,2010,2	
BK82,2010,1	
BX34,2010,1	
MN24,2010,4	
NA,2010,16	
SI32,2010,1	
BK81,2011,1	
QN01,2011,1	
BK33,2012,1	
BK88,2012,1	
QN08,2012,1	
QN17,2012,1	
QN53,2012,1	
QN71,2012,1	
BK32,2013,2	
BK50,2013,1	
BK78,2013,1	
BK96,2013,3	
BX39,2013,2	
QN70,2013,1	
BK75,2014,5	
BK93,2014,1	
BX09,2014,9	
BX27,2014,3	
BX36,2014,1	
BX63,2014,1	
MN17,2014,25	
MN35,2014,4	
MN99,2014,3	
QN22,2014,9	
QN31,2014,3	
QN68,2014,1	
SI07,2014,1	
SI25,2014,2	
BK29,2015,782	
BK38,2015,1903	
BK83,2015,1095	
BX08,2015,917	
BX17,2015,1837	
BX26,2015,1115	
BX35,2015,1461	
BX44,2015,1626	
BX62,2015,863	
BX99,2015,541	
MN25,2015,1197	
MN34,2015,3052	
QN03,2015,513	
QN12,2015,1174	
QN21,2015,323	
QN30,2015,407	
QN49,2015,375	
QN76,2015,718	
SI24,2015,565	
QN17,2006,1	
BK96,2007,1	
QN34,2007,1	
MN28,2008,1	
BX08,2010,1	
BX17,2010,2	
BX99,2010,1	
QN03,2010,1	
BK28,2011,1	
BK82,2011,2	
MN15,2011,2	
MN24,2011,6	
NA,2011,28	
SI32,2011,1	
BK61,2012,2	
BX22,2012,2	
BX59,2012,1	
MN12,2012,1	
QN72,2012,1	
BK42,2013,1	
BK79,2013,2	
BX30,2013,1	
BX49,2013,1	
MN11,2013,3	
MN20,2013,1	
QN08,2013,1	
QN17,2013,1	
QN35,2013,1	
QN53,2013,1	
BK21,2014,5	
BK30,2014,1	
BK58,2014,1	
BK76,2014,3	
BK85,2014,5	
BX28,2014,5	
BX37,2014,1	
BX46,2014,1	
BX55,2014,3	
MN09,2014,3	
MN27,2014,2	
MN36,2014,2	
QN05,2014,4	
QN23,2014,2	
QN41,2014,1	
SI08,2014,1	
SI35,2014,1	
BK75,2015,1769	
BK93,2015,208	
BX09,2015,1767	
BX27,2015,1399	
BX36,2015,1362	
BX63,2015,1803	
MN17,2015,5544	
MN35,2015,1185	
MN99,2015,555	
QN22,2015,1448	
QN31,2015,1273	
QN68,2015,659	
SI07,2015,303	
SI25,2015,262	
QN26,2007,1	
BK96,2008,1	
BX63,2009,1	
MN17,2009,2	
BX09,2010,1	
BX36,2010,1	
BK38,2011,1	
BX35,2011,1	
MN34,2011,2	
QN12,2011,1	
BK17,2012,1	
BK35,2012,3	
BK99,2012,1	
MN13,2012,1	
MN40,2012,1	
NA,2012,32	
QN28,2012,2	
QN55,2012,1	
BK25,2013,1	
BK34,2013,1	
BK43,2013,1	
BK61,2013,2	
BX22,2013,1	
BX59,2013,3	
MN03,2013,2	
MN12,2013,1	
MN21,2013,1	
QN45,2013,1	
QN54,2013,2	
SI48,2013,1	
BK31,2014,2	
BK40,2014,1	
BK68,2014,1	
BK77,2014,3	
BK95,2014,2	
BX01,2014,1	
BX10,2014,2	
BX29,2014,3	
MN19,2014,10	
MN28,2014,5	
QN06,2014,1	
QN15,2014,1	
QN33,2014,1	
QN42,2014,2	
QN51,2014,3	
QN60,2014,2	
SI54,2014,5	
BK21,2015,1148	
BK30,2015,478	
BK58,2015,1432	
BK76,2015,680	
BK85,2015,1199	
BX28,2015,917	
BX37,2015,812	
BX46,2015,539	
BX55,2015,1051	
MN09,2015,973	
MN27,2015,1486	
MN36,2015,1599	
QN05,2015,474	
QN23,2015,274	
QN41,2015,197	
QN50,2015,324	
SI08,2015,432	
SI35,2015,350	
MN13,2006,1	
MN22,2006,1	
BK43,2007,1	
MN12,2007,1	
BK33,2008,1	
BK79,2008,1	
QN44,2008,1	
BX28,2010,1	
BX55,2010,2	
BK75,2011,2	
BK93,2011,1	
BX09,2011,1	
BX63,2011,2	
QN31,2011,1	
SI07,2011,1	
BK27,2012,1	
BK81,2012,1	
QN01,2012,1	
QN10,2012,1	
BK17,2013,2	
BK35,2013,2	
BK99,2013,1	
BX05,2013,2	
BX14,2013,2	
BX41,2013,1	
MN13,2013,4	
MN31,2013,2	
MN40,2013,4	
NA,2013,50	
QN19,2013,1	
QN28,2013,2	
QN37,2013,1	
QN46,2013,1	
QN55,2013,2	
SI12,2013,1	
BK32,2014,1	
BK41,2014,3	
BK50,2014,4	
BK69,2014,4	
BK78,2014,9	
BK96,2014,5	
BX39,2014,4	
BX75,2014,1	
MN01,2014,5	
QN07,2014,1	
QN34,2014,10	
QN43,2014,2	
QN52,2014,1	
QN61,2014,7	
QN70,2014,8	
SI28,2014,3	
SI37,2014,2	
BK31,2015,1434	
BK40,2015,251	
BK68,2015,1086	
BK77,2015,1299	
BK95,2015,1014	
BX01,2015,1442	
BX10,2015,367	
BX29,2015,741	
MN19,2015,1007	
MN28,2015,1864	
QN06,2015,334	
QN15,2015,1314	
QN33,2015,295	
QN42,2015,231	
QN51,2015,447	
QN60,2015,305	
SI36,2015,390	
SI45,2015,489	
SI54,2015,455	
BK81,2006,1	
QN29,2006,1	
BK17,2007,1	
BK35,2007,1	
BX01,2009,1	
BK77,2010,1	
MN19,2010,1	
BX28,2011,1	
BX37,2011,1	
MN36,2011,2	
QN05,2011,1	
QN41,2011,1	
BK28,2012,1	
BK37,2012,1	
BK91,2012,2	
MN15,2012,3	
MN24,2012,17	
MN33,2012,1	
QN02,2012,1	
BK27,2013,1	
BK63,2013,1	
BK90,2013,3	
BX33,2013,1	
MN14,2013,1	
MN23,2013,2	
MN32,2013,1	
QN01,2013,1	
QN10,2013,1	
SI22,2013,1	
BK33,2014,5	
BK42,2014,5	
BK60,2014,4	
BK79,2014,10	
BX03,2014,2	
BX30,2014,4	
BX49,2014,2	
MN11,2014,20	
MN20,2014,3	
NA,2014,79	
QN08,2014,1	
QN17,2014,2	
QN26,2014,2	
QN35,2014,1	
QN44,2014,2	
QN53,2014,3	
BK23,2015,416	
BK32,2015,1152	
BK41,2015,475	
BK50,2015,1934	
BK69,2015,838	
BK78,2015,1918	
BK96,2015,1408	
BX39,2015,2909	
BX75,2015,763	
MN01,2015,1171	
QN07,2015,419	
QN25,2015,583	
QN34,2015,880	
QN43,2015,281	
QN52,2015,220	
QN61,2015,2202	
QN70,2015,1399	
QN98,2015,28	
SI28,2015,619	
SI37,2015,885	
BK82,2006,1	
NA,2006,10	
QN38,2007,1	
BK17,2008,1	
QN55,2008,1	
BK96,2009,1	
BK96,2010,1	
BX39,2010,1	
QN07,2010,1	
BX01,2011,3	
BX29,2011,1	
MN28,2011,1	
QN15,2011,1	
BK29,2012,1	
BK83,2012,1	
BX08,2012,1	
MN34,2012,1	
BK19,2013,1	
BK46,2013,1	
BK73,2013,1	
BK82,2013,2	
BK91,2013,1	
BX07,2013,1	
BX34,2013,3	
BX43,2013,1	
BX98,2013,1	
MN06,2013,1	
MN15,2013,1	
MN24,2013,10	
MN33,2013,1	
QN20,2013,2	
QN66,2013,1	
SI05,2013,2	
SI14,2013,1	
SI32,2013,1	
BK25,2014,2	
BK34,2014,3	
BK43,2014,2	
BK61,2014,16	
BX13,2014,2	
BX22,2014,1	
BX31,2014,2	
BX59,2014,2	
MN03,2014,12	
MN12,2014,9	
MN21,2014,4	
QN27,2014,4	
QN54,2014,1	
QN63,2014,2	
QN72,2014,3	
BK33,2015,805	
BK42,2015,2173	
BK60,2015,1880	
BK79,2015,1436	
BK88,2015,920	
BX03,2015,828	
BX30,2015,770	
BX49,2015,640	
MN11,2015,1921	
MN20,2015,1105	
NA,2015,2743	
QN08,2015,1034	
QN17,2015,885	
QN26,2015,897	
QN35,2015,472	
QN44,2015,195	
QN53,2015,820	
QN62,2015,238	
QN71,2015,486	
QN99,2015,354	
SI01,2015,305	
